close,return,realreturn,direction,future_direction,lag1,lag2,lag3,lag4,lag5,result,up,uptotal,rsi
146.029,0.006623314,0.964,1,-1,1,2,2,2,1,0.964,1,0.964,53.3560434
145.602,-0.00292836,-0.427,-1,-1,2,1,2,2,2,0.427,0,0,26.72352523
144.255,-0.009294305,-1.347,-1,1,1,2,1,2,2,1.347,0,0,22.79133202
144.356,0.000699904,0.101,1,0,0,1,2,1,2,0.101,1,0.101,19.8773392
144.356,0,0,0,0,2,0,1,2,1,0,0,0,19.8773392
144.356,0,0,0,1,2,2,0,1,2,0,0,0,19.8773392
145.807,0.010001359,1.451,1,1,2,2,2,0,1,1.451,1,1.451,37.50518027
146.13,0.002212807,0.323,1,1,3,2,2,2,0,0.323,1,0.323,39.25886144
146.652,0.003565797,0.522,1,-1,2,3,2,2,2,0.522,1,0.522,55.28637895
145.967,-0.004681864,-0.685,-1,-1,2,2,3,2,2,0.685,0,0,57.15707414
145.605,-0.002483093,-0.362,-1,0,1,2,2,3,2,0.362,0,0,53.29844592
145.605,0,0,0,0,1,1,2,2,3,0,0,0,53.29844592
145.605,0,0,0,-1,2,1,1,2,2,0,0,0,53.29844592
145.553,-0.000357194,-0.052,-1,-1,2,2,1,1,2,0.052,0,0,53.91401989
145.017,-0.003689305,-0.536,-1,1,1,2,2,1,1,0.536,0,0,41.28487771
145.172,0.001068269,0.155,1,1,1,1,2,2,1,0.155,1,0.155,46.11492591
145.653,0.003307834,0.481,1,1,2,1,1,2,2,0.481,1,0.481,64.97429306
146.378,0.004965236,0.725,1,0,2,2,1,1,2,0.725,1,0.725,69.10430839
146.378,0,0,0,0,2,2,2,1,1,0,0,0,69.10430839
146.378,0,0,0,1,2,2,2,2,1,0,0,0,69.10430839
146.707,0.002245083,0.329,1,-1,2,2,2,2,2,0.329,1,0.329,60.79136691
146.118,-0.004022886,-0.589,-1,-1,2,2,2,2,2,0.589,0,0,49.86474301
146.034,-0.000575043,-0.084,-1,-1,1,2,2,2,2,0.084,0,0,42.27113557
145.287,-0.005128375,-0.747,-1,1,1,1,2,2,2,0.747,0,0,41.62561576
145.344,0.00039225,0.057,1,0,1,1,1,2,2,0.057,1,0.057,46.52463382
145.344,0,0,0,0,2,1,1,1,2,0,0,0,46.52463382
145.344,0,0,0,-1,2,2,1,1,1,0,0,0,46.52463382
145.276,-0.000467965,-0.068,-1,-1,2,2,2,1,1,0.068,0,0,46.32723416
144.641,-0.004380571,-0.635,-1,-1,1,2,2,2,1,0.635,0,0,45.14211886
144.508,-0.000919941,-0.133,-1,-1,1,1,2,2,2,0.133,0,0,41.37214137
143.992,-0.003577127,-0.516,-1,1,1,1,1,2,2,0.516,0,0,28.61189802
144.19,0.001374132,0.198,1,0,1,1,1,1,2,0.198,1,0.198,17.40166865
144.19,0,0,0,0,2,1,1,1,1,0,0,0,17.40166865
144.19,0,0,0,-1,2,2,1,1,1,0,0,0,17.40166865
144.175,-0.000104035,-0.015,-1,1,2,2,2,1,1,0.015,0,0,8.382642998
145.288,0.00769014,1.113,1,1,1,2,2,2,1,1.113,1,1.113,38.36231071
145.35,0.000426648,0.062,1,-1,3,1,2,2,2,0.062,1,0.062,40.34988713
145.279,-0.000488595,-0.071,-1,1,2,3,1,2,2,0.071,0,0,49.86052999
146.326,0.007180978,1.047,1,0,1,2,3,1,2,1.047,1,1.047,62.72680145
146.326,0,0,0,0,2,1,2,3,1,0,0,0,62.72680145
146.326,0,0,0,-1,2,2,1,2,3,0,0,0,62.72680145
145.053,-0.008737816,-1.273,-1,-1,2,2,2,1,2,1.273,0,0,47.79774837
144.071,-0.006792959,-0.982,-1,-1,0,2,2,2,1,0.982,0,0,44.73197782
143.179,-0.006210638,-0.892,-1,-1,1,0,2,2,2,0.892,0,0,39.22840006
142.743,-0.003049785,-0.436,-1,1,1,1,0,2,2,0.436,0,0,39.7438003
142.96,0.00151906,0.217,1,-1,1,1,1,0,2,0.217,1,0.217,39.93123772
141.624,-0.009389212,-1.336,-1,-1,2,1,1,1,0,1.336,0,0,32.76464267
141.418,-0.001455615,-0.206,-1,-1,0,2,1,1,1,0.206,0,0,31.88235294
140.74,-0.004805827,-0.678,-1,-1,1,0,2,1,1,0.678,0,0,29.3395886
140.54,-0.001422071,-0.2,-1,-1,1,1,0,2,1,0.2,0,0,17.91891892
139.908,-0.004507082,-0.632,-1,1,1,1,1,0,2,0.632,0,0,15.85947302
140.17,0.001870908,0.262,1,-1,1,1,1,1,0,0.262,1,0.262,18.69868889
140.001,-0.001206406,-0.169,-1,1,2,1,1,1,1,0.169,0,0,6.576960044
140.367,0.002610856,0.366,1,-1,1,2,1,1,1,0.366,1,0.366,11.04719571
139.7,-0.004763155,-0.667,-1,-1,2,1,2,1,1,0.667,0,0,10.16113516
138.709,-0.007119053,-0.991,-1,1,1,2,1,2,1,0.991,0,0,10.51779935
138.873,0.001181633,0.164,1,0,1,1,2,1,2,0.164,1,0.164,13.98281596
138.873,0,0,0,0,2,1,1,2,1,0,0,0,15.95509171
138.873,0,0,0,-1,2,2,1,1,2,0,0,0,17.13654891
138.793,-0.000576232,-0.08,-1,-1,2,2,2,1,1,0.08,0,0,13.771518
138.341,-0.003261963,-0.452,-1,1,1,2,2,2,1,0.452,0,0,16.27285802
138.353,8.67E-05,0.012,1,-1,1,1,2,2,2,0.012,1,0.012,17.20522149
138.182,-0.001236733,-0.171,-1,-1,2,1,1,2,2,0.171,0,0,19.29908785
136.766,-0.010300221,-1.416,-1,0,1,2,1,1,2,1.416,0,0,14.9386845
136.766,0,0,0,1,0,1,2,1,1,0,0,0,16.92631579
136.84,0.000540924,0.074,1,1,2,0,1,2,1,0.074,1,0.074,13.50284963
137.308,0.003414218,0.468,1,1,2,2,0,1,2,0.468,1,0.468,22.29993828
137.526,0.001586412,0.218,1,-1,2,2,2,0,1,0.218,1,0.218,19.85996181
137.517,-6.54E-05,-0.009,-1,1,2,2,2,2,0,0.009,0,0,23.08261406
137.79,0.001983241,0.273,1,0,2,2,2,2,2,0.273,1,0.273,36.23014684
137.79,0,0,0,0,2,2,2,2,2,0,0,0,32.93413174
137.79,0,0,0,-1,2,2,2,2,2,0,0,0,32.93413174
137.564,-0.001641524,-0.226,-1,1,2,2,2,2,2,0.226,0,0,30.74433657
138.042,0.003468723,0.478,1,-1,1,2,2,2,2,0.478,1,0.478,40.11061364
137.652,-0.002829226,-0.39,-1,-1,2,1,2,2,2,0.39,0,0,40.77643909
137.358,-0.002138105,-0.294,-1,-1,1,2,1,2,2,0.294,0,0,37.61513567
136.638,-0.005255563,-0.72,-1,0,1,1,2,1,2,0.72,0,0,33.09242225
136.638,0,0,0,0,1,1,1,2,1,0,0,0,47.96825397
136.638,0,0,0,-1,2,1,1,1,2,0,0,0,47.96825397
136.003,-0.004658149,-0.635,-1,1,2,2,1,1,1,0.635,0,0,38.72271625
136.146,0.001050895,0.143,1,1,1,2,2,1,1,0.143,1,0.143,32.84111045
136.653,0.003717027,0.507,1,-1,2,1,2,2,1,0.507,1,0.507,38.12244898
136.277,-0.002755287,-0.376,-1,1,2,2,1,2,2,0.376,0,0,34.66105888
136.767,0.003589169,0.49,1,0,1,2,2,1,2,0.49,1,0.49,37.99013853
136.767,0,0,0,0,2,1,2,2,1,0,0,0,37.99013853
136.767,0,0,0,-1,2,2,1,2,2,0,0,0,37.99013853
136.676,-0.000665587,-0.091,-1,-1,2,2,2,1,2,0.091,0,0,39.23375364
135.953,-0.005303924,-0.723,-1,1,1,2,2,2,1,0.723,0,0,26.09292744
136.704,0.005508767,0.751,1,-1,1,1,2,2,2,0.751,1,0.751,39.97885835
136.552,-0.00111251,-0.152,-1,1,2,1,1,2,2,0.152,0,0,41.21621622
136.974,0.003085632,0.422,1,0,1,2,1,1,2,0.422,1,0.422,53.91608392
136.974,0,0,0,0,2,1,2,1,1,0,0,0,53.91608392
136.974,0,0,0,1,2,2,1,2,1,0,0,0,53.91608392
137.014,0.000291984,0.04,1,-1,2,2,2,1,2,0.04,1,0.04,63.68064953
135.856,-0.008487609,-1.158,-1,-1,2,2,2,2,1,1.158,0,0,46.92144374
135.521,-0.002468891,-0.335,-1,1,0,2,2,2,2,0.335,0,0,37.52754517
135.573,0.000383631,0.052,1,1,1,0,2,2,2,0.052,1,0.052,41.64689131
135.872,0.002203025,0.299,1,0,2,1,0,2,2,0.299,1,0.299,38.87646035
135.872,0,0,0,0,2,2,1,0,2,0,0,0,38.87646035
135.872,0,0,0,1,2,2,2,1,0,0,0,0,38.87646035
136.077,0.001507636,0.205,1,-1,2,2,2,2,1,0.205,1,0.205,42.76045444
135.621,-0.003356671,-0.456,-1,-1,2,2,2,2,2,0.456,0,0,45.71059432
135.61,-8.11E-05,-0.011,-1,1,1,2,2,2,2,0.011,0,0,32.52396166
135.887,0.002040539,0.277,1,-1,1,1,2,2,2,0.277,1,0.277,39.78494624
135.675,-0.001561338,-0.212,-1,0,2,1,1,2,2,0.212,0,0,28.66995074
135.675,0,0,0,0,1,2,1,1,2,0,0,0,28.66995074
135.675,0,0,0,-1,2,1,2,1,1,0,0,0,28.66995074
135.037,-0.004713505,-0.638,-1,-1,2,2,1,2,1,0.638,0,0,22.86576997
134.25,-0.005845082,-0.787,-1,-1,1,2,2,1,2,0.787,0,0,25.45843521
134.18,-0.000521551,-0.07,-1,1,1,1,2,2,1,0.07,0,0,27.7020286
134.596,0.003095517,0.416,1,1,1,1,1,2,2,0.416,1,0.416,35.50875111
134.703,0.000794656,0.107,1,0,2,1,1,1,2,0.107,1,0.107,31.613715
134.703,0,0,0,0,2,2,1,1,1,0,0,0,31.613715
134.703,0,0,0,-1,2,2,2,1,1,0,0,0,31.613715
134.552,-0.001121613,-0.151,-1,1,2,2,2,2,1,0.151,0,0,25.6
134.612,0.000445825,0.06,1,1,1,2,2,2,2,0.06,1,0.06,31.51337486
135.018,0.003011537,0.406,1,1,2,1,2,2,2,0.406,1,0.406,40.52496799
135.251,0.001724209,0.233,1,-1,2,2,1,2,2,0.233,1,0.233,39.67532468
134.558,-0.005136979,-0.693,-1,0,2,2,2,1,2,0.693,0,0,34.31620331
134.558,0,0,0,0,1,2,2,2,1,0,0,0,34.31620331
134.558,0,0,0,-1,2,1,2,2,2,0,0,0,34.31620331
132.891,-0.01246609,-1.667,-1,-1,2,2,1,2,2,1.667,0,0,26.62309368
131.898,-0.007500347,-0.993,-1,1,0,2,2,1,2,0.993,0,0,25.47956631
132.227,0.002491246,0.329,1,-1,1,0,2,2,1,0.329,1,0.329,30.68249258
130.172,-0.01566349,-2.055,-1,-1,2,1,0,2,2,2.055,0,0,16.95548252
129.651,-0.004010428,-0.521,-1,0,0,2,1,0,2,0.521,0,0,14.46257738
129.651,0,0,0,0,1,0,2,1,0,0,0,0,14.46257738
129.651,0,0,0,-1,2,1,0,2,1,0,0,0,14.46257738
128.603,-0.008116085,-1.048,-1,1,2,2,1,0,2,1.048,0,0,12.84197377
129.523,0.007128332,0.92,1,-1,0,2,2,1,0,0.92,1,0.92,21.29723632
129.032,-0.003798036,-0.491,-1,-1,2,0,2,2,1,0.491,0,0,16.55865922
128.681,-0.002723962,-0.351,-1,-1,1,2,0,2,2,0.351,0,0,13.77370975
127.063,-0.012653447,-1.618,-1,0,1,1,2,0,2,1.618,0,0,12.49874912
127.063,0,0,0,0,0,1,1,2,0,0,0,0,12.49874912
127.063,0,0,0,1,2,0,1,1,2,0,0,0,12.49874912
127.13,0.000527159,0.067,1,1,2,2,0,1,1,0.067,1,0.067,15.67973311
128.703,0.012297239,1.573,1,-1,2,2,2,0,1,1.573,1,1.573,32.19658977
127.661,-0.008129111,-1.042,-1,1,3,2,2,2,0,1.042,0,0,26.42989882
128.272,0.004774696,0.611,1,1,0,3,2,2,2,0.611,1,0.611,38.47367144
129.125,0.006627918,0.853,1,0,2,0,3,2,2,0.853,1,0.853,46.93258689
129.125,0,0,0,0,2,2,0,3,2,0,0,0,46.93258689
129.125,0,0,0,1,2,2,2,0,3,0,0,0,46.93258689
129.273,0.00114552,0.148,1,-1,2,2,2,2,0,0.148,1,0.148,54.36538963
129.26,-0.000100567,-0.013,-1,-1,2,2,2,2,2,0.013,0,0,48.05674597
129.195,-0.000502989,-0.065,-1,1,1,2,2,2,2,0.065,0,0,51.28528623
130.429,0.009506126,1.234,1,-1,1,1,2,2,2,1.234,1,1.234,62.09856035
129.453,-0.007511137,-0.976,-1,0,3,1,1,2,2,0.976,0,0,68.15557581
129.453,0,0,0,0,1,3,1,1,2,0,0,0,68.15557581
129.453,0,0,0,1,2,1,3,1,1,0,0,0,68.15557581
129.639,0.001435784,0.186,1,1,2,2,1,3,1,0.186,1,0.186,68.72108641
129.926,0.002211393,0.287,1,-1,2,2,2,1,3,0.287,1,0.287,61.29270545
129.551,-0.002890432,-0.375,-1,1,2,2,2,2,1,0.375,0,0,69.9031171
129.739,0.001450114,0.188,1,-1,1,2,2,2,2,0.188,1,0.188,66.95953757
129.289,-0.003474531,-0.45,-1,0,2,1,2,2,2,0.45,0,0,52.09077002
129.289,0,0,0,0,1,2,1,2,2,0,0,0,52.09077002
129.289,0,0,0,-1,2,1,2,1,2,0,0,0,52.09077002
128.121,-0.009075079,-1.168,-1,-1,2,2,1,2,1,1.168,0,0,38.34479968
128.015,-0.000827685,-0.106,-1,1,0,2,2,1,2,0.106,0,0,37.63654419
130.399,0.018451536,2.384,1,1,1,0,2,2,1,2.384,1,2.384,58.18602121
131.823,0.010861133,1.424,1,-1,3,1,0,2,2,1.424,1,1.424,59.23913043
131.377,-0.003389061,-0.446,-1,0,3,3,1,0,2,0.446,0,0,63.71542629
131.377,0,0,0,0,1,3,3,1,0,0,0,0,63.71542629
131.377,0,0,0,1,2,1,3,3,1,0,0,0,63.71542629
132.351,0.007386432,0.974,1,1,2,2,1,3,3,0.974,1,0.974,67.38015893
132.876,0.003958878,0.525,1,1,2,2,2,1,3,0.525,1,0.525,68.34577114
132.94,0.000481536,0.064,1,1,2,2,2,2,1,0.064,1,0.064,71.92392289
133.292,0.002644312,0.352,1,1,2,2,2,2,2,0.352,1,0.352,72.50728494
135.165,0.013954044,1.873,1,0,2,2,2,2,2,1.873,1,1.873,81.5371404
135.165,0,0,0,0,3,2,2,2,2,0,0,0,81.5371404
135.165,0,0,0,-1,2,3,2,2,2,0,0,0,81.5371404
134.357,-0.005995818,-0.808,-1,1,2,2,3,2,2,0.808,0,0,84.8146494
135.115,0.005625831,0.758,1,1,1,2,2,3,2,0.758,1,0.758,86.94837635
135.21,0.000702858,0.095,1,1,2,1,2,2,3,0.095,1,0.095,82.86651182
135.274,0.000473226,0.064,1,-1,2,2,1,2,2,0.064,1,0.064,78.9562007
134.081,-0.008858256,-1.193,-1,0,2,2,2,1,2,1.193,0,0,70.16104981
134.081,0,0,0,0,0,2,2,2,1,0,0,0,70.16104981
134.081,0,0,0,-1,2,0,2,2,2,0,0,0,70.16104981
133.691,-0.002912928,-0.39,-1,1,2,2,0,2,2,0.39,0,0,60.9441359
133.772,0.000605691,0.081,1,-1,1,2,2,0,2,0.081,1,0.081,57.89010215
133.061,-0.005329189,-0.711,-1,-1,2,1,2,2,0,0.711,0,0,50.95652174
132.859,-0.001519254,-0.202,-1,-1,1,2,1,2,2,0.202,0,0,46.49392713
132.617,-0.001823141,-0.242,-1,0,1,1,2,1,2,0.242,0,0,21.96302817
132.617,0,0,0,0,1,1,1,2,1,0,0,0,21.96302817
132.617,0,0,0,1,2,1,1,1,2,0,0,0,21.96302817
132.824,0.001559669,0.207,1,-1,2,2,1,1,1,0.207,1,0.207,30.56048694
132.546,-0.002095189,-0.278,-1,-1,2,2,2,1,1,0.278,0,0,12.90788334
131.794,-0.005689657,-0.752,-1,-1,1,2,2,2,1,0.752,0,0,8.54368932
131.753,-0.00031114,-0.041,-1,1,1,1,2,2,2,0.041,0,0,7.029533805
131.825,0.000546328,0.072,1,0,1,1,1,2,2,0.072,1,0.072,12.09677419
131.825,0,0,0,0,2,1,1,1,2,0,0,0,12.09677419
131.825,0,0,0,-1,2,2,1,1,1,0,0,0,12.09677419
131.789,-0.000273127,-0.036,-1,-1,2,2,2,1,1,0.036,0,0,13.72997712
130.831,-0.007295745,-0.958,-1,1,1,2,2,2,1,0.958,0,0,7.973706773
131.144,0.002389542,0.313,1,1,1,1,2,2,2,0.313,1,0.313,19.09061593
134.271,0.02356419,3.127,1,1,2,1,1,2,2,3.127,1,3.127,61.71589778
137.076,0.020675371,2.805,1,-1,3,2,1,1,2,2.805,1,2.805,75.95762021
137.072,-2.92E-05,-0.004,-1,1,3,3,2,1,1,0.004,0,0,75.92226231
137.076,2.92E-05,0.004,1,-1,2,3,3,2,1,0.004,1,0.004,75.93346516
136.598,-0.003493211,-0.478,-1,1,2,2,3,3,2,0.478,0,0,71.27875507
139.149,0.018502996,2.551,1,1,1,2,2,3,3,2.551,1,2.551,79.63378512
139.513,0.002612485,0.364,1,1,3,1,2,2,3,0.364,1,0.364,85.89230912
140.052,0.003855995,0.539,1,1,2,3,1,2,2,0.539,1,0.539,86.88116612
140.374,0.002296507,0.322,1,0,2,2,3,1,2,0.322,1,0.322,87.16633336
140.374,0,0,0,0,2,2,2,3,1,0,0,0,87.16633336
140.374,0,0,0,1,2,2,2,2,3,0,0,0,87.16633336
140.724,0.002490236,0.35,1,-1,2,2,2,2,2,0.35,1,0.35,87.81210326
139.635,-0.00776865,-1.089,-1,1,2,2,2,2,2,1.089,0,0,86.84915453
140.343,0.005057551,0.708,1,-1,1,2,2,2,2,0.708,1,0.708,87.27007536
139.573,-0.005501664,-0.77,-1,-1,2,1,2,2,2,0.77,0,0,76.55248397
139.424,-0.001068112,-0.149,-1,0,1,2,1,2,2,0.149,0,0,66.02074236
139.424,0,0,0,0,1,1,2,1,2,0,0,0,66.05679956
139.424,0,0,0,1,2,1,1,2,1,0,0,0,66.03825137
140.079,0.004686899,0.655,1,1,2,2,1,1,2,0.655,1,0.655,73.21595305
140.086,5.00E-05,0.007,1,1,2,2,2,1,1,0.007,1,0.007,59.45891379
140.386,0.002139252,0.3,1,-1,2,2,2,2,1,0.3,1,0.3,58.92820618
139.792,-0.004240168,-0.594,-1,1,2,2,2,2,2,0.594,0,0,47.37055016
139.941,0.001065302,0.149,1,0,1,2,2,2,2,0.149,1,0.149,45.46216726
139.941,0,0,0,0,2,1,2,2,2,0,0,0,45.46216726
139.941,0,0,0,-1,2,2,1,2,2,0,0,0,45.46216726
139.856,-0.000607583,-0.085,-1,1,2,2,2,1,2,0.085,0,0,40.36839769
140.627,0.005497673,0.771,1,-1,1,2,2,2,1,0.771,1,0.771,61.84336199
140.07,-0.003968697,-0.557,-1,-1,2,1,2,2,2,0.557,0,0,46.61877632
140.012,-0.000414164,-0.058,-1,-1,1,2,1,2,2,0.058,0,0,56.60150376
139.588,-0.003032906,-0.424,-1,0,1,1,2,1,2,0.424,0,0,52.27777778
139.588,0,0,0,0,1,1,1,2,1,0,0,0,52.27777778
139.588,0,0,0,1,2,1,1,1,2,0,0,0,52.27777778
140.141,0.003953832,0.553,1,-1,2,2,1,1,1,0.553,1,0.553,50.8862207
140.019,-0.000870931,-0.122,-1,-1,2,2,2,1,1,0.122,0,0,49.07279269
139.811,-0.001486617,-0.208,-1,-1,1,2,2,2,1,0.208,0,0,41.83470605
139.63,-0.001295444,-0.181,-1,1,1,1,2,2,2,0.181,0,0,47.39382239
140.328,0.004986473,0.698,1,0,1,1,1,2,2,0.698,1,0.698,55.29122231
140.328,0,0,0,0,2,1,1,1,2,0,0,0,55.29122231
140.328,0,0,0,1,2,2,1,1,1,0,0,0,55.29122231
140.736,0.002903255,0.408,1,-1,2,2,2,1,1,0.408,1,0.408,61.05527638
140.275,-0.003281013,-0.461,-1,1,2,2,2,2,1,0.461,0,0,45.20435967
140.346,0.000506021,0.071,1,-1,1,2,2,2,2,0.071,1,0.071,54.33417085
140.138,-0.001483151,-0.208,-1,-1,2,1,2,2,2,0.208,0,0,51.88962208
139.371,-0.005488209,-0.767,-1,0,1,2,1,2,2,0.767,0,0,47.04922491
139.371,0,0,0,0,1,1,2,1,2,0,0,0,47.04922491
139.371,0,0,0,1,2,1,1,2,1,0,0,0,47.04922491
140.485,0.007961279,1.114,1,-1,2,2,1,1,2,1.114,1,1.114,54.05851817
140.273,-0.001510198,-0.212,-1,1,3,2,2,1,1,0.212,0,0,52.93438078
141.427,0.008193159,1.154,1,-1,1,3,2,2,1,1.154,1,1.154,65.32043989
141.367,-0.000424337,-0.06,-1,1,3,1,3,2,2,0.06,0,0,66.85425965
141.622,0.001802191,0.255,1,-1,1,3,1,3,2,0.255,1,0.255,63.73673036
141.516,-0.000748752,-0.106,-1,1,2,1,3,1,3,0.106,0,0,62.33388704
141.622,0.000748752,0.106,1,-1,1,2,1,3,1,0.106,1,0.106,63.14506298
141.004,-0.004373278,-0.618,-1,1,2,1,2,1,3,0.618,0,0,52.61106781
141.137,0.000942791,0.133,1,1,1,2,1,2,1,0.133,1,0.133,58.97169026
142.633,0.010543848,1.496,1,1,2,1,2,1,2,1.496,1,1.496,68.35768181
143.099,0.003261801,0.466,1,-1,3,2,1,2,1,0.466,1,0.466,72.82256821
142.607,-0.003444103,-0.492,-1,0,2,3,2,1,2,0.492,0,0,76.04636188
142.607,0,0,0,0,1,2,3,2,1,0,0,0,76.04636188
142.607,0,0,0,-1,2,1,2,3,2,0,0,0,76.04636188
142.6,-4.91E-05,-0.007,-1,1,2,2,1,2,3,0.007,0,0,70.71498531
143.035,0.003045848,0.435,1,1,2,2,2,1,2,0.435,1,0.435,75.91966967
143.224,0.001320483,0.189,1,1,2,2,2,2,1,0.189,1,0.189,70.59362824
143.913,0.004799112,0.689,1,1,2,2,2,2,2,0.689,1,0.689,75.50080128
145.733,0.01256723,1.82,1,-1,2,2,2,2,2,1.82,1,1.82,81.34817752
145.708,-0.000171561,-0.025,-1,1,3,2,2,2,2,0.025,0,0,82.36565781
145.733,0.000171561,0.025,1,1,1,3,2,2,2,0.025,1,0.025,82.14229867
146.079,0.002371391,0.346,1,-1,2,1,3,2,2,0.346,1,0.346,91.44210354
143.744,-0.016113632,-2.335,-1,-1,2,2,1,3,2,2.335,0,0,65.65765766
143.279,-0.003240161,-0.465,-1,-1,0,2,2,1,3,0.465,0,0,54.42829723
142.214,-0.007460813,-1.065,-1,1,1,0,2,2,1,1.065,0,0,44.39376663
142.251,0.000260137,0.037,1,-1,1,1,0,2,2,0.037,1,0.037,47.60688357
142.232,-0.000133576,-0.019,-1,1,2,1,1,0,2,0.019,0,0,47.48558402
142.251,0.000133576,0.019,1,-1,1,2,1,1,0,0.019,1,0.019,47.61904762
141.461,-0.005569042,-0.79,-1,1,2,1,2,1,1,0.79,0,0,43.10449207
141.631,0.001201023,0.17,1,0,1,2,1,2,1,0.17,1,0.17,41.21841381
141.631,0,0,0,1,2,1,2,1,2,0,0,0,39.7950032
142.455,0.005801077,0.824,1,1,2,2,1,2,1,0.824,1,0.824,40.8186398
143.257,0.00561406,0.802,1,0,2,2,2,1,2,0.802,1,0.802,32.11499567
143.257,0,0,0,0,2,2,2,2,1,0,0,0,32.23140496
143.257,0,0,0,-1,2,2,2,2,2,0,0,0,31.98486612
142.714,-0.003797592,-0.543,-1,1,2,2,2,2,2,0.543,0,0,26.19889659
143.939,0.008546971,1.225,1,0,1,2,2,2,2,1.225,1,1.225,51.63618057
143.939,0,0,0,-1,3,1,2,2,2,0,0,0,56.0065526
142.598,-0.009360116,-1.341,-1,-1,2,3,1,2,2,1.341,0,0,53.32755633
141.287,-0.0092362,-1.311,-1,-1,0,2,3,1,2,1.311,0,0,43.15729699
141.285,-1.42E-05,-0.002,-1,1,0,0,2,3,1,0.002,0,0,43.26170485
141.304,0.000134471,0.019,1,1,2,0,0,2,3,0.019,1,0.019,43.26170485
142.694,0.009788879,1.39,1,-1,2,2,0,0,2,1.39,1,1.39,58.08312574
142.286,-0.002863361,-0.408,-1,1,3,2,2,0,0,0.408,0,0,54.1640178
142.879,0.004159002,0.593,1,1,1,3,2,2,0,0.593,1,0.593,57.37763065
143.102,0.001559544,0.223,1,-1,2,1,3,2,2,0.223,1,0.223,54.11734759
143.044,-0.000405387,-0.058,-1,0,2,2,1,3,2,0.058,0,0,48.50274146
143.044,0,0,0,0,1,2,2,1,3,0,0,0,48.50274146
143.044,0,0,0,-1,2,1,2,2,1,0,0,0,48.50274146
142.777,-0.001868303,-0.267,-1,1,2,2,1,2,2,0.267,0,0,50.46072839
143.181,0.002825592,0.404,1,1,1,2,2,1,2,0.404,1,0.404,43.70013298
143.274,0.000649317,0.093,1,1,2,1,2,2,1,0.093,1,0.093,44.55721067
144.046,0.005373812,0.772,1,-1,2,2,1,2,2,0.772,1,0.772,63.06859206
143.255,-0.005506434,-0.791,-1,-1,2,2,2,1,2,0.791,0,0,69.60159363
143.226,-0.000202457,-0.029,-1,1,1,2,2,2,1,0.029,0,0,69.2292451
143.255,0.000202457,0.029,1,1,1,1,2,2,2,0.029,1,0.029,69.29009294
143.332,0.000537359,0.077,1,-1,2,1,1,2,2,0.077,1,0.077,58.52029915
143.328,-2.79E-05,-0.004,-1,1,2,2,1,1,2,0.004,0,0,65.5988024
144.31,0.006828053,0.982,1,-1,2,2,2,1,1,0.982,1,0.982,69.18744972
143.695,-0.004270766,-0.615,-1,-1,2,2,2,2,1,0.615,0,0,57.19485562
142.811,-0.00617092,-0.884,-1,-1,1,2,2,2,2,0.884,0,0,47.6450374
142.783,-0.000196083,-0.028,-1,1,1,1,2,2,2,0.028,0,0,47.37688442
142.811,0.000196083,0.028,1,-1,1,1,1,2,2,0.028,1,0.028,47.67139716
142.18,-0.004428217,-0.631,-1,-1,2,1,1,1,2,0.631,0,0,44.43823365
142.148,-0.000225092,-0.032,-1,-1,1,2,1,1,1,0.032,0,0,39.65965966
141.913,-0.001654575,-0.235,-1,1,1,1,2,1,1,0.235,0,0,36.75296866
142.589,0.004752172,0.676,1,1,1,1,1,2,1,0.676,1,0.676,35.54850228
143.059,0.003290766,0.47,1,0,2,1,1,1,2,0.47,1,0.47,47.92372881
143.059,0,0,0,0,2,2,1,1,1,0,0,0,48.21999574
143.059,0,0,0,-1,2,2,2,1,1,0,0,0,47.8978979
141.239,-0.012803642,-1.82,-1,1,2,2,2,2,1,1.82,0,0,33.66120219
142.705,0.010326072,1.466,1,1,0,2,2,2,2,1.466,1,1.466,46.04042202
142.764,0.000413355,0.059,1,-1,3,0,2,2,2,0.059,1,0.059,38.86808756
142.167,-0.004190494,-0.597,-1,-1,2,3,0,2,2,0.597,0,0,38.96910193
141.402,-0.005395525,-0.765,-1,0,1,2,3,0,2,0.765,0,0,39.65035992
141.402,0,0,0,0,1,1,2,3,0,0,0,0,39.81413188
141.402,0,0,0,1,2,1,1,2,3,0,0,0,39.56450896
141.745,0.002422771,0.343,1,1,2,2,1,1,2,0.343,1,0.343,46.63468977
142.195,0.003169686,0.45,1,1,2,2,2,1,1,0.45,1,0.45,50.34152013
142.645,0.003159671,0.45,1,1,2,2,2,2,1,0.45,1,0.45,55.1578354
143.216,0.003994954,0.571,1,-1,2,2,2,2,2,0.571,1,0.571,54.484337
143.178,-0.000265369,-0.038,-1,-1,2,2,2,2,2,0.038,0,0,50.90715048
143.161,-0.00011874,-0.017,-1,1,1,2,2,2,2,0.017,0,0,50.77554745
143.178,0.00011874,0.017,1,-1,1,1,2,2,2,0.017,1,0.017,50.90247232
142.843,-0.002342486,-0.335,-1,-1,2,1,1,2,2,0.335,0,0,65.70086139
142.773,-0.000490169,-0.07,-1,1,1,2,1,1,2,0.07,0,0,50.91594828
143.856,0.007556843,1.083,1,1,1,1,2,1,1,1.083,1,1.083,61.52871622
144.397,0.003753651,0.541,1,1,2,1,1,2,1,0.541,1,0.541,73.82478632
